movie_id,movie_name,year,genre,overview,director,cast
tt2229848,Chashme Baddoor,2013,"comedy, drama","when pretty new neighbor seema falls for their shy roommate sid, jealous womanizers omi and jai plot to break up the new lovebirds.",David Dhawan,"Ali Zafar, Siddharth, Divyendu Sharma, Taapsee Pannu"
tt0218533,Pukar,2000,"action, drama, romance",a notorious terrorist manipulates an indian army major's jilted lover into helping him obtain a classified military code.,Rajkumar Santoshi,"Anil Kapoor, Madhuri Dixit, Namrata Shirodkar, Om Puri"
tt3547616,All Is Well,2015,"comedy, drama, romance",a musician finds himself on the run from a group of thugs with his friend and his estranged parents.,Umesh Shukla,"Rishi Kapoor, Abhishek Bachchan, Asin Thottumkal, Supriya Pathak"
tt8205190,Gandhi Talks,,comedy,gandhi talks is a silent feature film.,Kishor Pandurang Belekar,"Vijay Sethupathi, Aditi Rao Hydari, Mahesh Manjrekar, Arvind Swami"
tt0050322,Do Ankhen Barah Haath,1957,"comedy, crime, drama","progressive, reform-minded young warden gets permission to take six surly murderers from prison to dilapidated country farm, to rehabilitate it and themselves through hard work and kindly guidance.",Shantaram Rajaram Vankudre,"Shantaram Rajaram Vankudre, Sandhya, Ulhas, B.M. Vyas"
tt20421014,Ittu Si Baat,2022,drama,"the film is set in the small town of chunar, near varanasi. ittu si baat is a slice-of-life story of an up-and-coming cricketer who falls in love with his childhood friend. ""a modern take ... see full summary »",Adnan Ali,"Aakash Ahuja, Gayatri Bhardwaj, Ravi Chauhan, Dheerendra Gautam"
tt0102258,Lamhe,1991,"drama, musical, romance","yash chopra's most cherished film with soul stirring music is a story of moments - moments of passion, of ecstasy and of life changing love.",Yash Chopra,"Anil Kapoor, Sridevi, Anupam Kher, Waheeda Rehman"
tt0095936,Qayamat Se Qayamat Tak,1988,"drama, musical, romance","despite knowing that their respective families are bitter enemies, raj and rashmi fall in love with each other and decide to elope.",Mansoor Khan,"Aamir Khan, Juhi Chawla, Goga Kapoor, Dalip Tahil"
tt10569922,Bunty Aur Babli 2,2021,"comedy, romance",bunty and babli are forced out of retirement after a spate of robberies with their trademark sigil start appearing across india.,Varun V. Sharma,"Saif Ali Khan, Rani Mukerji, Siddhant Chaturvedi, Sharvari Wagh"
tt0078739,Ahsaas,1979,"drama, romance","sudarshan sahni would like his son, raju, to marry his europe-based friend's daughter, rita, but raju is in love with anu, and both plan to marry each other. anu's dad, pradeep rai choudhry... see full summary »",Surindara Suri,"Shashi Kapoor, Simi Garewal, Rakesh Bedi, Chand Usmani"
tt9108892,Harami,2020,"crime, drama, romance","an orphan teenage pickpocket working in the trains of mumbai along with his gang, embarks on a life-altering journey when faced by the daughter of one of his victims who's committed suicide after being robbed.",Shyam Madiraju,"Emraan Hashmi, Rizwan Shaikh, Dhanshree Patil, Harsh Rajendra Rane"
tt0154749,Kudrat,1981,"drama, mystery, romance","chandramukhi visits shimla and learns that she is a reincarnation of paro, a girl who was raped and murdered. plagued by her dark past, she attempts to bring the culprits to justice.",Chetan Anand,"Rajesh Khanna, Raaj Kumar, Hema Malini, Vinod Khanna"
tt0396690,Kisna: The Warrior Poet,2005,"drama, musical, romance","a man befriends and protects a british girl from a group of nationalists that want england to hand india back to them. they fall for each other, but the man is due to marry.",Subhash Ghai,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Sushmita Sen"
tt2708550,Jal,2013,drama,a gifted young man from a drought-stricken village helps a group of ecologists find water for migrating flamingoes.,Girish Malik,"Purab Kohli, Tannishtha Chatterjee, Kirti Kulhari, Mukul Dev"
tt10263986,Ek Gulelbaaz The Catapult,2019,"drama, family",add a plot,Manoj Kumar,"Gauri Shankar, Aishwarya Arora, Hemant Pandey, Manoj Kumar"
tt0390139,Jail Yatra,1981,"action, romance","raju comes from a middle-class family, and lives with his mother. he meets with nurse shobha, and both fall in love. the only problem is that raju somehow or other always gets mixed up in ... see full summary »",Bhappi Sonie,"Ashok Kumar, Vinod Khanna, Reena Roy, Amjad Khan"
tt5013008,Fraud Saiyyan,2019,"comedy, drama",fraud saiyyan is the story of a con artist in north india who convinces women to marry him just so he can live off their money.,Sourabh Shrivastava,"Arshad Warsi, Saurabh Shukla, Flora Saini, Sara Loren"
tt10671436,Barot House,2019,"mystery, thriller",a series of inexplicable and gruesome killings tear the barot family apart and destroy the close relationship between father and son. who could be behind this mindless slaughter? when the ... see full summary »,Bugs Bhargava Krishna,"Amit Sadh, Manjari Fadnnis, Aaryan Menghji, Kishaa Arora"
tt2635622,The Attacks Of 26,2013,"action, crime, drama","the real story of ten terrorists, who sail to mumbai and wage war on the populace for the next 72 hours.",Ram Gopal Varma,"Nana Patekar, Atul Kulkarni, Sanjeev Jaiswal, Rahaao"
tt2178508,Son Of Sardaar,2012,"action, comedy, romance","a guest tries to stay inside the house of a man who can't kill him unless he's outside, because of believing guest to be equal to god.","Ashwani Dhir, Anil Devgan","Ajay Devgn, Sanjay Dutt, Sonakshi Sinha, Juhi Chawla"
tt0215132,Rocky,1981,"action, romance","shankar a union leader looses his life in accident at work site while he was fighting with his boss ratanlal for rights of workers,ratanlal decides to agree on shankar's demands after his ... see full summary »","Sunil Dutt, Raj Khosla","Sanjay Dutt, Reena Roy, Tina Ambani, Ranjeet Bedi"
tt2663796,Mere Aagosh Mein,2000,thriller,"a woman who dumps her boyfriend for a rich, older man regrets that choice when her ex takes up with her new stepdaughter.",B. Prasad,"Rana Jung Bahadur, Kanchan, Kirti Shetty, Balli Grover"
tt0102513,Narasimha,1991,"action, drama","with the help of his strongest henchman; narasimha, baapji eliminates his enemies from the city. but what happens when the sleeping morals of your toughest ally awaken, and he not only opposes you, but aligns with your enemy?",N. Chandra,"Sunny Deol, Dimple Kapadia, Urmila Matondkar, Ravi Behl"
tt0158534,The Burning Train,1980,"action, thriller",a dedicated railway employee's plan to introduce an express train result in sabotage.,Ravi Chopra,"Dharmendra, Vinod Khanna, Jeetendra, Vinod Mehra"
tt0080653,Dostana,1980,"action, crime, drama",vijay varma (amitabh bachchan) and ravi kapoor (shatrughan sinha) are two close childhood friends. when they thought they have matured enough they decides to enter law policy: one as a ... see full summary »,Raj Khosla,"Amitabh Bachchan, Shatrughan Sinha, Zeenat Aman, Prem Chopra"
tt0083636,Bemisal,1982,"drama, family","'bemisal' is the story of noble orphan sudhir, who sacrifices everything he has, from the love of his life to his profession and reputation, to save his foster family.",Hrishikesh Mukherjee,"Amitabh Bachchan, Rakhee Gulzar, Vinod Mehra, Deven Verma"
tt5212160,Chhota Bheem Himalayan Adventure,2016,animation,"when hidimbak attacks manali bheem has to stop that strong man,",Rosauro Adorable,"Jigna Bhardwaj, Rupa Bhimani, Sonal Kaushal, Ketan Kava"
tt0096390,Vijay,1988,"action, drama, romance",vijay is a story about people that are bound by relationships of love and friendship and how they become foes and take up weapons against each other.,Yash Chopra,"Anil Kapoor, Rajesh Khanna, Rishi Kapoor, Hema Malini"
tt0359325,Ghazab,1982,"action, comedy, drama","ajay alias munna babu is a semi-senile, gentle but naive young man who has a wealthy family estate. his employees and alleged well-wishers (arjun singh, jatha shankar, munishi gurbachan, ... see full summary »",C.P. Dixit,"Ranjeet Bedi, Seema Deo, Dharmendra, Krishan Dhawan"
tt1027813,Free Entry,2006,"drama, romance","the movie is a story of twin sisters coveting the same man. bobby is a working girl in bangkok while her twin sister, julie, is interested in only having a good time. bobby meets rocky at ... see full synopsis »",Kanti Shah,"Anil Nagrath, Amit Pachori, Sapna Sappu"
tt0363525,Commando,1988,"action, drama, romance",chander joins the army as a commando but has to deal with the corrupt officials who deal with international criminals.,Babbar Subhash,"Mithun Chakraborty, Mandakini, Hemant Birje, Kim"
tt0239495,Jaal,1986,"action, drama, thriller","shankar verma lives a poor lifestyle with his mom, shanti, in india after his father, sathpal, leaves the family for a courtesan by the name of meenabai. years later, shankar has now grown ... see full summary »",Umesh Mehra,"Rekha, Mithun Chakraborty, Mandakini, Moon Moon Sen"
tt1600439,Shaapit: The Cursed,2010,"adventure, horror, romance","in order to wed his sweetheart, a male must reverse a 350-year old curse on her family.",Vikram Bhatt,"Aditya Narayan, Shweta Agarwal, Rahul Dev, Shubh Joshi"
tt0233856,Hello Brother,1999,"action, comedy, fantasy",a police officer receives a heart transplant from a murdered man whose ghost then follows him around insisting that he solve and avenge his murder.,Sohail Khan,"Salman Khan, Rani Mukerji, Arbaaz Khan, Johny Lever"
tt0116407,Ghatak: Lethal,1996,"action, drama","unable to witness the injustice and brutality inflict on the residents by a tyrannical gangster, katya, in a small indian village in india; kashinath alias kashi decides to single-handily ... see full summary »",Rajkumar Santoshi,"Sunny Deol, Meenakshi Sheshadri, Danny Denzongpa, Amrish Puri"
tt10196464,Ramprasad Ki Tehrvi,2019,"comedy, drama","bauji's entire family comes under one roof for 13 days after he passes away. we get a glimpse of their dynamics, politics and insecurities as each one of them is on their journey to discover their own selves and truth.",Seema Pahwa,"Supriya Pathak, Konkona Sen Sharma, Parambrata Chattopadhyay, Vikrant Massey"
tt22245482,Backfire,2022,mystery,add a plot,Ashok K Mishra,"Sandeepa Dhar, Karan Singh Grover, Kay Kay Menon, Neil Nitin Mukesh"
tt0265148,Main Prem Ki Diwani Hoon,2003,"comedy, drama, musical","this is the story of sanjana, a girl of today's generation full of life and vibrant ecstasy. she lives life on her own terms and gets very upset when her mother susheela, arranges for her to see a boy leading to a marriage prospect.",Sooraj R. Barjatya,"Hrithik Roshan, Kareena Kapoor, Abhishek Bachchan, Johny Lever"
tt0260222,Naseeb Apna Apna,1986,"comedy, drama","a domineering man marries his son to a simple village girl. but when she arrives at his house in the city, she discovers that he is already married to an attractive city woman.",Rama Rao Tatineni,"Rishi Kapoor, Farha Naaz, Radhika Sarathkumar, Rakesh Bedi"
tt0359808,Parivaar,1987,"drama, family",anita finds shelter with a street perfomer birju when she is abandoned by her relatives due to dowry issues,Shashilal K. Nair,"Mithun Chakraborty, Meenakshi Sheshadri, Shakti Kapoor, Baby Guddu"
tt4990516,Tu Hai Mera Sunday,2016,"comedy, drama","when their sunday soccer game on the beach is canceled, five friends set out to find another place to play in the noisy, crowded city of mumbai.",Milind Dhaimade,"Barun Sobti, Shahana Goswami, Avinash Tiwary, Nakul Bhalla"
tt0135621,Rakshak,1996,"action, thriller",asp raj sinha is assign with the task of bringing to justice the people who are responsible for printing and circulating fake currency notes. raj is shocked when he learn that the leader ... see full summary »,Ashok Honda,"Suniel Shetty, Karisma Kapoor, Sonali Bendre, Raghuvaran"
tt14767926,#Homecoming,2022,"drama, musical","a group of ""friends"" and ""misfits"", who had formed a popular yet short-lived youth theatre group, reunite for the first time after seven years on an eventful durga pujo night at their old ... see full summary »",Soumyajit Majumdar,"Sayani Gupta, Tushar Pandey, Hussain Dalal, Soham Majumdar"
tt0272607,Farz,2001,"action, thriller","acp arjun singh and his brother-in-law, tayaji are with the police force but when tayaji is assassinated on duty arjun's family feels devastated by his death. soon, gawa firozi and his brother sikander start to terrorize the city.",Raj Kanwar,"Sunny Deol, Preity G Zinta, Jackie Shroff, Om Puri"
tt4600778,Chalk N Duster,2016,drama,"chalk n duster is an emotional journey of two teachers vidya ( shabana azmi) & jyoti ( juhi chawla) , serving at a mumbai - based high school. their passion and love for teaching, bonds ... see full summary »",Jayant Gilatar,"Richa Chadha, Shabana Azmi, Arya Babbar, Gavie Chahal"
